prob0,prob1,test
0.9900097950684571,0.009990204931542908,0
0.9897425782315932,0.010257421768406846,0
0.9895774031642824,0.010422596835717514,0
0.9829718497474746,0.017028150252525298,0
0.9868957849315416,0.013104215068458382,0
0.989611072288912,0.010388927711087972,0
0.9896157368688671,0.010384263131132953,0
0.9896156250208488,0.010384374979151182,0
0.9823828217873526,0.01761717821264736,0
0.9897433581064158,0.010256641893584236,0
0.9899714281932062,0.010028571806793833,0
0.9893879295376615,0.010612070462338492,0
0.989615351289899,0.010384648710101066,0
0.9896169723351924,0.01038302766480758,0
0.9897473947188337,0.010252605281166349,0
0.9894947325470244,0.010505267452975604,0
0.9926660389885527,0.007333961011447375,0
0.9893975928843814,0.010602407115618516,0
0.9896227676577997,0.010377232342200324,0
0.9923938829472456,0.007606117052754368,0
0.9787075635700111,0.021292436429988883,0
0.9901052208745456,0.009894779125454497,0
0.9898663621359155,0.010133637864084504,0
0.9825389899601822,0.01746101003981782,0
0.9870486139678905,0.012951386032109592,0
0.9896333615209526,0.01036663847904736,0
0.9894356520458114,0.01056434795418864,0
0.9899272575769018,0.010072742423098165,0
0.9900124048690898,0.009987595130910196,0
0.9899002809205083,0.010099719079491717,0
0.9898478287623266,0.010152171237673422,0
0.9907144914165582,0.009285508583441744,0
0.9896205225541629,0.010379477445837166,0
0.9896140074391643,0.010385992560835677,0
0.9894888902925201,0.010511109707479893,0
0.9896183396170363,0.010381660382963696,0
0.9899122067392091,0.01008779326079085,0
0.9827859745826603,0.017214025417339747,0
0.9824306723084032,0.017569327691596838,0
0.9917659875460014,0.00823401245399855,0
0.9858793648576376,0.014120635142362392,0
0.9896304351478448,0.010369564852155212,0
0.9833705655801129,0.01662943441988704,0
0.9829355394929602,0.017064460507039837,0
0.9898756686245271,0.010124331375472887,0
0.9896077534351055,0.010392246564894457,0
0.9895079799840151,0.010492020015984881,0
0.9898249191087367,0.01017508089126332,0
0.9896162259087307,0.01038377409126936,0
0.9898306235140504,0.010169376485949566,0
0.9894361511479935,0.010563848852006492,0
0.9896123092750525,0.010387690724947515,0
0.9898503372137233,0.01014966278627671,0
0.9733901175286421,0.02660988247135783,0
0.9894579486865054,0.010542051313494604,0
0.9817824577340093,0.01821754226599065,0
0.9897698840845804,0.010230115915419516,0
0.9907445996745248,0.009255400325475177,0
0.9932699662791837,0.006730033720816265,0
0.9892890623186356,0.010710937681364425,0
0.9900381591609232,0.009961840839076768,0
0.9929662218625389,0.007033778137461118,0
0.9896867301856557,0.010313269814344292,0
0.9817788333572472,0.018221166642752713,0
0.9896221771245277,0.010377822875472275,0
0.9787194767874243,0.021280523212575626,0
0.9904401315888084,0.009559868411191623,0
0.9898919011328078,0.010108098867192257,0
0.9896343209969076,0.010365679003092355,0
0.990395512660181,0.009604487339819001,0
0.9895999975638123,0.010400002436187716,0
0.9823885773240398,0.017611422675960192,0
0.9891015727705242,0.010898427229475802,0
0.9928940550391113,0.0071059449608886615,0
0.9829024375554613,0.017097562444538708,0
0.9899053156401344,0.010094684359865578,0
0.9790021699649483,0.020997830035051783,0
0.978542576989281,0.02145742301071894,0
0.9831306705014992,0.016869329498500788,0
0.9899105554904747,0.010089444509525307,0
0.9896224565074512,0.010377543492548873,0
0.9824141896729957,0.017585810327004316,0
0.9897649412240233,0.010235058775976705,0
0.9819342610734278,0.018065738926572164,0
0.9823880996414345,0.0176119003585655,0
0.9898292433456889,0.010170756654311084,0
0.9906189548301072,0.009381045169892821,0
0.9834983149636973,0.016501685036302647,0
0.9896142823821877,0.01038571761781221,0
0.9820110458126777,0.017988954187322284,0
0.9896156942008901,0.01038430579910982,0
0.992518639629206,0.007481360370794026,0
0.9896103106789252,0.01038968932107472,0
0.9865205020611654,0.01347949793883463,0
0.9894749154010615,0.010525084598938512,0
0.9818199943384527,0.018180005661547347,0
0.989392380306253,0.010607619693747005,0
0.9899731845540634,0.010026815445936596,0
0.982673634007681,0.017326365992318984,0
0.983300216514898,0.016699783485102055,0
0.9821105219554586,0.01788947804454145,0
0.9834522591121679,0.01654774088783209,0
0.9849338095782454,0.01506619042175464,0
0.9809259810416497,0.01907401895835026,0
0.9816090228815321,0.018390977118467957,0
0.981676926889616,0.01832307311038397,0
0.9816890433313589,0.018310956668641173,0
0.9822989850624934,0.017701014937506643,0
0.981619617917681,0.018380382082318923,0
0.9786155259621165,0.021384474037883516,0
0.9810117397439866,0.018988260256013405,0
0.9817687342426245,0.018231265757375516,0
0.9817034642762805,0.018296535723719524,0
0.9801291082690268,0.019870891730973277,0
0.9823849196690089,0.01761508033099115,0
0.982377030833569,0.017622969166430975,0
0.9810145946033937,0.018985405396606356,1
0.9821564319908107,0.017843568009189268,0
0.9824397770534483,0.01756022294655164,0
0.9818717522304093,0.018128247769590607,0
0.9824498378716815,0.017550162128318527,0
0.9804162345055767,0.01958376549442336,0
0.9828312555025986,0.017168744497401328,0
0.9820531754217267,0.01794682457827331,0
0.9810790501240662,0.01892094987593389,0
0.9814401839520828,0.018559816047917246,0
0.9816241169923032,0.018375883007696804,0
0.97953182372137,0.02046817627862998,0
0.9835049586305494,0.016495041369450587,0
0.9823470484266046,0.01765295157339538,0
0.9825664258107144,0.017433574189285643,0
0.9832453452037202,0.016754654796279758,0
0.9813004736657073,0.018699526334292723,0
0.9822711741872928,0.01772882581270721,0
0.9812726745328587,0.018727325467141235,0
0.9817959564799071,0.01820404352009282,0
0.9825325200875802,0.01746747991241984,0
0.9815351387262162,0.018464861273783727,0
0.9813678646989613,0.01863213530103865,0
0.9821128817300632,0.017887118269936865,0
0.9815945889471483,0.018405411052851605,0
0.9774651645009509,0.02253483549904915,0
0.9825783531752554,0.017421646824744518,0
0.9816732999344944,0.01832670006550562,0
0.9818645052723977,0.01813549472760239,0
0.9815738867809154,0.018426113219084553,0
0.982673347080937,0.017326652919063046,0
0.9823613666676922,0.017638633332307776,0
0.9821931769424805,0.017806823057519423,0
0.981014857615857,0.01898514238414292,0
0.9824517640210185,0.017548235978981502,0
0.981480702181301,0.018519297818698936,0
0.9805372827938806,0.019462717206119386,0
0.981449514671345,0.018550485328654952,1
0.9827549451517524,0.01724505484824755,0
0.9818670524159272,0.018132947584072762,0
0.9829011061276588,0.017098893872341255,0
0.9770789878294271,0.02292101217057289,0
0.9834777424119665,0.01652225758803352,0
0.9825612733023735,0.017438726697626517,0
0.9802549060396177,0.01974509396038222,0
0.9836652658695826,0.01633473413041744,0
0.9812673165793282,0.018732683420671793,0
0.981592449224492,0.01840755077550808,0
0.9820798608373938,0.017920139162606114,0
0.9807725218911625,0.019227478108837494,0
0.9826968765430945,0.017303123456905517,0
0.9820852154922757,0.017914784507724286,0
0.9812491802896439,0.018750819710356127,0
0.9825759246734825,0.017424075326517414,0
0.9793727237016544,0.02062727629834555,1
0.9829854738633758,0.01701452613662429,0
0.9816999888086188,0.018300011191381197,0
0.9817865110829948,0.018213488917005267,0
0.9802152706529657,0.019784729347034388,0
0.9816620963882349,0.018337903611765145,0
0.9767813758937961,0.02321862410620388,0
0.981999115906379,0.018000884093620974,0
0.9815414504849609,0.01845854951503915,0
0.9804779490553868,0.019522050944613185,0
0.9827118085110956,0.017288191488904335,0
0.9813013379938028,0.018698662006197166,0
0.9791920879546612,0.0208079120453388,0
0.981758409122168,0.0182415908778319,0
0.9821768421561891,0.017823157843810937,0
0.9817120030026649,0.018287996997335125,0
0.9811652202759356,0.018834779724064436,0
0.9811758387116645,0.018824161288335518,0
0.9829565301405573,0.01704346985944275,0
0.9822060975548944,0.017793902445105547,1
0.9836957936699858,0.016304206330014177,0
0.9809937278956677,0.019006272104332245,0
0.9804740131410147,0.019525986858985277,0
0.9817023481240207,0.018297651875979277,0
0.9820491598874646,0.01795084011253548,0
0.9828548282796649,0.017145171720335133,0
0.9819729876586636,0.018027012341336406,0
0.9808982767202711,0.019101723279728873,0
0.982548475335919,0.017451524664080925,0
0.9838123688219549,0.016187631178045152,0
0.9735304800303183,0.02646951996968174,0
0.9636407699887738,0.03635923001122622,0
0.9761036435994215,0.023896356400578564,0
0.9759766817901715,0.024023318209828514,0
0.9761018247762057,0.02389817522379439,0
0.9759567637385576,0.024043236261442395,0
0.9636067364968168,0.036393263503183226,0
0.97336104129306,0.026638958706940014,0
0.9760262966008167,0.023973703399183217,0
0.9669847302996579,0.03301526970034211,1
0.9761799687702368,0.023820031229763127,0
0.9760111611261371,0.02398883887386296,0
0.9638766789836498,0.03612332101635023,0
0.9759823382183661,0.024017661781633916,0
0.9759880959232967,0.024011904076703304,0
0.9669661301784973,0.03303386982150268,1
0.9759792674771853,0.02402073252281472,0
0.9639246219365308,0.03607537806346917,0
0.9761417490236455,0.02385825097635456,0
0.963741629491507,0.03625837050849304,0
0.9761115670197994,0.023888432980200557,0
0.9760889021192323,0.023911097880767784,0
0.9761061967729652,0.023893803227034868,0
0.9636249799866361,0.03637502001336387,0
0.9759959874673725,0.024004012532627513,0
0.9734878696062093,0.026512130393790738,0
0.976009153484889,0.023990846515110943,0
0.9758331764681708,0.024166823531829213,0
0.975926783893637,0.024073216106363017,0
0.9759765558454981,0.0240234441545019,1
0.9636674689139132,0.03633253108608682,0
0.9733636428595143,0.026636357140485758,0
0.9761578964565859,0.023842103543414078,0
0.9759788696316823,0.02402113036831765,0
0.9760495804443649,0.023950419555635153,0
0.9760998552271717,0.023900144772828317,0
0.9735390847825653,0.0264609152174346,0
0.9759840636699881,0.024015936330011874,0
0.9761353783772082,0.023864621622791807,0
0.9759938408098484,0.024006159190151605,0
0.9632386202439677,0.036761379756032296,0
0.9757817605324066,0.024218239467593394,0
0.9668745856737423,0.033125414326257686,1
0.9759906921894737,0.024009307810526324,0
0.973340719632838,0.026659280367162037,0
0.9759883104084938,0.02401168959150628,0
0.9636611230974933,0.036338876902506666,0
0.9760050805893731,0.023994919410626973,0
0.975987981036972,0.024012018963028004,0
0.9759847314602942,0.024015268539705863,0
0.9734396343903692,0.02656036560963078,0
0.9759990023868265,0.024000997613173484,0
0.9639980561609898,0.036001943839010245,0
0.9761215389000589,0.02387846109994105,0
0.9640223410902464,0.03597765890975357,0
0.9760248379155765,0.023975162084423556,0
0.9759929573586805,0.024007042641319434,0
0.9761205873616517,0.023879412638348262,0
0.9759776184083978,0.024022381591602207,0
0.9760654340630025,0.02393456593699753,0
0.9733614763459824,0.02663852365401762,0
0.9511536003668044,0.04884639963319555,0
0.9761150065754968,0.023884993424503283,0
0.9638433335749296,0.03615666642507046,0
0.9706180197641947,0.029381980235805318,0
0.9759818352331965,0.024018164766803504,0
0.9760072326938591,0.023992767306140868,0
0.9759514010703253,0.024048598929674682,0
0.9761355288081548,0.023864471191845246,0
0.9759949254125901,0.024005074587409896,0
0.9761078806923401,0.023892119307659863,0
0.9761529454134487,0.023847054586551356,0
0.9759254716454059,0.024074528354594157,0
0.9761640226541097,0.023835977345890307,0
0.959794646373701,0.04020535362629895,0
0.9759694536091038,0.024030546390896173,0
0.9759901824908086,0.0240098175091914,0
0.9761136060796312,0.023886393920368898,0
0.9759874578160639,0.024012542183936163,0
0.9636594404411866,0.036340559558813414,0
0.9762490638633728,0.023750936136627165,0
0.9733473350515781,0.026652664948421893,0
0.9759747681740822,0.024025231825917745,0
0.9760314524224164,0.023968547577583644,0
0.9759910461929825,0.02400895380701746,0
0.9735201713101056,0.026479828689894406,0
0.9759945457825855,0.02400545421741456,0
0.967108971493689,0.03289102850631102,0
0.9760143193808625,0.023985680619137483,0
0.976111062746197,0.02388893725380301,0
0.9733529668237699,0.02664703317623003,0
0.9781438145944732,0.021856185405526855,0
0.9761112308877967,0.02388876911220326,0
0.9759248750465446,0.024075124953455467,0
0.9759967252916888,0.02400327470831117,0
0.9759827457222899,0.024017254277710034,0
0.973369303550363,0.026630696449636965,0
0.9760103129429999,0.023989687057000147,0
0.9760279307990655,0.023972069200934518,0
0.9733423992227864,0.026657600777213575,0
0.9726098211118259,0.027390178888174046,0
0.9717275017453828,0.028272498254617195,0
0.9717712621389403,0.028228737861059693,0
0.9718346468160748,0.028165353183925157,0
0.9789430162693483,0.021056983730651627,0
0.9727023909763465,0.027297609023653562,0
0.9782814857483891,0.021718514251610838,1
0.9791786186777657,0.02082138132223427,0
0.9725708443101493,0.027429155689850677,0
0.9726899214451252,0.027310078554874766,0
0.9717674313426519,0.02823256865734811,0
0.9739828490356736,0.026017150964326455,0
0.9725892925772129,0.02741070742278701,0
0.9730057223299275,0.026994277670072484,0
0.9798708400738756,0.02012915992612446,0
0.9783014128220614,0.021698587177938614,0
0.9721301212351287,0.027869878764871344,0
0.9721604750133286,0.027839524986671457,0
0.9722998796573938,0.027700120342606143,0
0.9788268976439418,0.021173102356058213,0
0.9709419762551629,0.02905802374483708,0
0.9784494424304868,0.0215505575695132,0
0.9728851528592499,0.02711484714075005,0
0.9694869588369707,0.030513041163029376,0
0.9766857386227804,0.023314261377219578,0
0.9759427426889334,0.02405725731106657,0
0.9723229716455759,0.02767702835442408,0
0.9710332601007804,0.028966739899219583,0
0.9716713423021054,0.028328657697894614,0
0.9823330939772175,0.017666906022782515,0
0.9733262016545307,0.02667379834546931,0
0.9692493711876947,0.030750628812305236,0
0.981919050950839,0.018080949049161004,0
0.9734749389290769,0.026525061070923076,0
0.9721013597084897,0.027898640291510304,0
0.954103303561772,0.04589669643822806,0
0.9720315184322241,0.027968481567775833,0
0.9727147763953364,0.027285223604663525,0
0.9722469362397397,0.02775306376026028,0
0.9708946861518871,0.029105313848112904,0
0.9715730390569877,0.02842696094301231,0
0.9704847858325792,0.029515214167420752,0
0.9727801653130982,0.027219834686901846,0
0.9717847082197819,0.028215291780218036,0
0.9691419063826521,0.03085809361734794,0
0.9784725756978848,0.021527424302115197,0
0.9726176628106494,0.027382337189350618,0
0.9731837482040763,0.026816251795923774,0
0.9734535399152927,0.02654646008470724,0
0.9697625899745054,0.03023741002549467,0
0.9740261963808721,0.025973803619127937,0
0.9721882172897699,0.027811782710230118,0
0.9727277028607544,0.027272297139245616,0
0.9719416554781829,0.02805834452181715,0
0.9714870882757631,0.028512911724236836,0
0.9784309177444764,0.021569082255523616,0
0.9721846604696379,0.027815339530362092,0
0.9724299353000433,0.027570064699956723,0
0.9720358790995108,0.02796412090048912,0
0.9781406668703997,0.021859333129600287,0
0.9713075174492792,0.028692482550720804,0
0.971649490422445,0.02835050957755504,0
0.9785240489439717,0.021475951056028234,0
0.976655089085638,0.023344910914361968,0
0.9710405861199918,0.02895941388000827,0
0.9787475369949179,0.021252463005082097,0
0.9718652079032284,0.028134792096771572,0
0.9730010125571098,0.026998987442890216,0
0.9779726577088865,0.0220273422911135,0
0.9724156242022858,0.027584375797714267,0
0.9762114409984919,0.02378855900150806,0
0.9710212610312149,0.02897873896878508,0
0.9786494926893032,0.021350507310696792,0
0.9773601920820298,0.02263980791797013,0
0.9698254108267379,0.03017458917326215,0
0.9723299800137636,0.02767001998623644,0
0.9722612553252391,0.02773874467476093,0
0.9720098293676271,0.02799017063237281,0
0.9709948014225588,0.029005198577441185,0
0.9696660888479024,0.030333911152097607,0
0.9723236823027823,0.02767631769721773,0
0.9725942630612163,0.027405736938783683,0
0.979551054912006,0.020448945087994004,0
0.9784403866816433,0.02155961331835668,0
0.9715194904453855,0.028480509554614404,0
0.9779533691308228,0.02204663086917726,0
0.9719621557223985,0.028037844277601465,0
0.9695616745266339,0.030438325473366154,0
0.9710345463806602,0.02896545361933975,0
0.9737278295742453,0.02627217042575466,0
