prob0,prob1,test
0.9953657097768561,0.004634290223143829,0
0.9969696304233612,0.003030369576638802,0
0.03939613203846226,0.9606038679615377,1
0.9897289164918,0.010271083508200107,0
0.9965168641302221,0.003483135869777928,0
0.9970687265441015,0.0029312734558984937,0
0.996047103284782,0.003952896715217997,0
0.9965173642081192,0.003482635791880757,0
0.9946132390899853,0.0053867609100146435,0
0.9960403376389113,0.0039596623610886625,0
0.9965168414445762,0.0034831585554238186,0
0.9967345650232485,0.0032654349767515193,0
0.9952501958371235,0.0047498041628765125,0
0.9966037272295986,0.0033962727704014285,0
0.9971008724216052,0.002899127578394837,0
0.9970938122405145,0.002906187759485429,0
0.996517271396583,0.0034827286034169857,0
0.9970973176113189,0.002902682388681072,0
0.9960317148676,0.0039682851324000365,0
0.041344464090944055,0.958655535909056,1
0.9945869973996806,0.005413002600319446,0
0.9970936600385829,0.0029063399614170883,0
0.9911848833981092,0.008815116601890792,0
0.9970209673653693,0.0029790326346307333,0
0.9952690819362476,0.0047309180637523105,0
0.9965181183080233,0.003481881691976756,0
0.9970926421167357,0.002907357883264312,0
0.9935221809320613,0.006477819067938602,0
0.9953652900902019,0.004634709909798037,0
0.9945964930248606,0.005403506975139341,0
0.9953512193760921,0.004648780623907939,0
0.995837772463957,0.004162227536043043,0
0.9960305251051629,0.003969474894837128,0
0.9959357181798678,0.004064281820132226,0
0.9969759538243514,0.0030240461756485732,0
0.9960339521331344,0.003966047866865593,0
0.9971012552110892,0.0028987447889107865,0
0.9952584883331077,0.0047415116668922805,0
0.9966041643767403,0.0033958356232597735,0
0.993845827011441,0.006154172988559044,0
0.9952516435994404,0.004748356400559561,0
0.9970057209584722,0.0029942790415278557,0
0.99657898078738,0.0034210192126199433,0
0.9969654549828454,0.003034545017154601,0
0.9959394293463585,0.0040605706536415605,0
0.9966038758173963,0.0033961241826037094,0
0.9953741470527941,0.004625852947205831,0
0.9966092685047881,0.0033907314952118083,0
0.9960413158999083,0.003958684100091755,0
0.9970926825679562,0.0029073174320437675,0
0.03387952219763379,0.9661204778023662,1
0.9960330667657155,0.003966933234284591,0
0.9959396106672396,0.0040603893327604435,0
0.9965225172544621,0.0034774827455379604,0
0.9945966698485612,0.005403330151438744,0
0.9952497287261928,0.004750271273807211,0
0.9959542540843231,0.004045745915676867,0
0.9952471177167952,0.004752882283204776,0
0.03933068712988341,0.9606693128701166,1
0.9959340763472186,0.004065923652781315,0
0.9960334506081202,0.003966549391879794,0
0.9952628417257529,0.004737158274247098,0
0.9924878764886054,0.007512123511394662,0
0.9971653438684316,0.0028346561315684402,0
0.9966026249886298,0.0033973750113701776,0
0.9966112298178977,0.0033887701821022818,0
0.05564593456093814,0.9443540654390619,1
0.9960414556661439,0.0039585443338561645,0
0.9926389356906776,0.007361064309322409,0
0.9936923291313506,0.006307670868649365,0
0.9911715711218594,0.008828428878140586,0
0.992431623193229,0.00756837680677105,0
0.9926296854683319,0.007370314531668161,0
0.9965198778389739,0.0034801221610261104,0
0.9970934741476495,0.002906525852350571,0
0.9959720181252927,0.004027981874707347,0
0.996611029246394,0.003388970753605953,0
0.9953717182661762,0.004628281733823826,0
0.992443194824788,0.0075568051752119255,0
0.040297183595011665,0.9597028164049883,1
0.9965226885360263,0.003477311463973653,0
0.9958006670357936,0.00419933296420636,0
0.995366528985282,0.004633471014718046,0
0.9962339859451912,0.003766014054808816,0
0.9960346109106059,0.003965389089394178,0
0.9970261568503589,0.002973843149641126,0
0.9970202719378966,0.002979728062103474,0
0.03310801653823903,0.966891983461761,1
0.9960359337202617,0.003964066279738337,0
0.07441085995651464,0.9255891400434854,1
0.9944489585165195,0.0055510414834804645,0
0.9960406040631858,0.003959395936814109,0
0.9970936471806648,0.0029063528193351913,0
0.9970262647897311,0.002973735210268842,0
0.9975112309309124,0.002488769069087573,0
0.9952559728179757,0.004744027182024243,0
0.04030940566324648,0.9596905943367535,1
0.9966036831002915,0.0033963168997085177,0
0.9965185764534723,0.0034814235465276504,0
0.9953778012960455,0.004622198703954491,0
