12,0,0
16,0,0
31,0,0
38,0,0
81,0,0
82,0,0
85,0,0
88,0,0
91,0,0
100,0,0
101,0,0
105,0,0
142,0,1
144,0,0
149,0,0
151,0,0
154,0,0
155,0,0
159,0,0
165,0,0
171,0,0
172,0,0
178,0,1
215,0,0
218,0,0
240,0,0
245,0,1
254,0,0
255,0,0
269,0,0
277,0,0
292,0,0
293,0,1
301,0,0
323,0,0
327,0,0
330,0,0
336,0,0
344,0,0
345,0,0
362,0,0
371,0,1
373,0,0
382,0,0
394,0,1
396,0,0
397,0,0
404,0,0
416,0,0
417,0,0
418,0,0
429,0,0
433,0,0
455,0,0
464,0,0
467,0,0
499,0,0
501,0,0
518,0,0
536,0,0
541,0,0
549,0,0
550,0,0
559,0,0
566,0,0
574,0,0
595,0,0
606,0,0
612,0,0
613,0,0
628,0,1
631,0,0
637,0,0
638,0,0
661,0,0
663,0,0
667,0,0
669,0,0
672,0,0
685,0,0
695,0,0
698,0,0
703,0,0
707,0,0
709,0,1
716,0,0
726,0,0
727,0,1
728,0,0
729,0,1
732,0,0
738,0,1
748,0,0
754,0,0
761,0,0
765,0,0
782,0,0
795,0,0
796,0,0
805,0,0
807,0,0
823,0,0
824,0,0
826,0,0
827,0,0
837,0,0
838,0,0
841,0,0
846,0,0
859,0,0
861,0,0
864,0,0
871,0,0
872,0,0
880,0,0
884,0,0
886,0,0
887,0,0
895,0,0
903,0,1
908,0,0
909,0,0
914,0,0
916,0,0
917,0,0
925,0,0
932,0,0
946,0,0
954,0,0
960,0,0
977,0,0
986,0,0
991,0,0
1007,0,0
1037,0,0
1040,0,0
1041,0,0
1043,0,0
1046,0,0
1051,0,0
1052,0,0
1053,0,0
1057,0,0
1067,0,0
1070,0,0
1086,0,0
1118,0,0
1120,0,1
1131,0,0
1135,0,0
1136,0,0
1148,0,0
1166,0,0
1171,0,0
1175,1,1
1176,0,0
1186,0,0
1193,0,0
1198,0,0
1199,0,0
1204,0,0
1208,0,0
1215,0,0
1229,0,0
1230,1,1
1239,0,0
1264,0,0
1270,0,0
1271,0,0
1283,0,0
1284,0,0
1288,0,0
1291,0,0
1293,0,0
1299,0,0
1302,0,0
1305,0,0
1314,0,0
1321,0,0
1323,0,1
1332,0,0
1343,0,0
1344,0,0
1350,0,1
1361,0,0
