12,0,1
16,0,1
31,0,0
38,0,1
81,0,1
82,0,0
85,0,1
88,0,0
91,0,0
100,0,0
101,0,0
105,0,0
142,0,1
144,0,1
149,0,0
151,0,0
154,0,0
155,0,1
159,0,0
165,0,1
171,0,1
172,0,0
178,0,0
215,0,0
218,0,0
240,0,0
245,0,0
254,0,1
255,0,0
269,0,1
277,0,0
292,1,0
293,0,0
301,0,0
323,0,0
327,0,1
330,0,0
336,0,0
344,0,1
345,0,1
362,0,0
371,0,1
373,0,0
382,0,0
394,0,1
396,0,1
397,0,0
404,0,0
416,0,0
417,0,0
418,0,1
429,0,0
433,0,1
455,0,0
464,1,0
467,0,0
499,0,0
501,0,0
518,0,0
536,0,0
541,0,0
549,0,0
550,0,0
559,0,1
566,0,0
574,0,1
595,0,1
606,0,1
612,0,0
613,0,1
628,0,1
631,1,0
637,0,0
638,0,0
661,0,0
663,1,0
667,0,0
669,0,1
672,1,0
685,0,1
695,0,1
698,0,0
703,0,1
707,0,1
709,0,1
716,0,0
726,0,0
727,0,1
728,0,0
729,0,0
732,0,0
738,0,0
748,0,0
754,0,0
761,1,1
765,0,0
782,0,0
795,0,0
796,0,1
805,0,0
807,0,0
823,0,0
824,0,1
826,0,0
827,0,0
837,0,0
838,0,0
841,0,0
846,0,1
859,0,0
861,0,0
864,0,1
871,0,0
872,0,0
880,0,0
884,0,0
886,0,1
887,0,0
895,0,0
903,0,1
908,0,0
909,0,1
914,0,1
916,0,1
917,0,0
925,0,0
932,0,1
946,0,1
954,0,0
960,0,1
977,0,0
986,0,0
991,0,0
1007,0,0
1037,0,0
1040,0,1
1041,0,0
1043,0,1
1046,0,1
1051,0,0
1052,0,0
1053,0,0
1057,0,1
1067,0,0
1070,0,0
1086,0,0
1118,0,0
1120,0,0
1131,0,0
1135,0,0
1136,0,0
1148,0,1
1166,0,0
1171,0,0
1175,1,0
1176,0,0
1186,1,1
1193,0,0
1198,0,0
1199,0,1
1204,0,0
1208,0,1
1215,0,1
1229,0,0
1230,0,1
1239,0,1
1264,0,1
1270,0,0
1271,0,0
1283,0,0
1284,0,0
1288,0,1
1291,0,0
1293,0,0
1299,0,1
1302,0,0
1305,1,1
1314,0,1
1321,0,0
1323,0,0
1332,1,1
1343,0,0
1344,0,1
1350,0,1
1361,0,0
1365,1,1
1367,0,0
1370,1,1
1372,0,0
1377,0,0
1383,0,0
1388,0,0
1391,0,1
1397,0,1
1399,0,0
1400,0,0
1401,0,0
1402,0,1
1406,0,0
1420,0,0
1422,0,0
1423,0,0
1427,0,0
1431,0,0
1434,0,1
1435,0,1
1436,0,0
1438,1,1
1442,0,0
1445,0,0
1462,0,0
1468,0,0
1473,0,1
1483,0,1
1492,0,0
1496,0,0
1499,0,1
1501,0,0
1504,0,0
1507,0,1
1512,0,0
1538,0,0
1583,0,0
1607,1,1
1608,1,0
1618,0,0
1642,0,0
1643,0,1
1645,0,1
1648,0,0
1667,1,1
1669,0,0
1679,1,1
1682,0,0
1684,1,0
1694,0,0
1700,0,1
1705,0,0
1706,0,0
1709,0,0
1711,0,0
1714,0,0
1719,0,0
1730,0,0
1750,0,0
1754,0,0
1755,0,0
1756,0,0
1777,1,1
1780,0,0
1788,0,1
1794,0,0
1806,0,0
1816,0,1
1845,0,1
1855,0,0
1856,0,1
1857,1,1
1863,0,1
1868,0,0
1871,0,0
1886,0,1
1888,0,0
1894,0,1
1897,0,0
1898,0,0
1903,0,1
1904,0,0
1915,0,0
1919,0,1
1930,0,0
1941,0,0
1946,0,1
1947,0,0
1954,0,1
1960,0,0
1962,0,0
1985,0,1
1988,1,0
2011,0,0
2015,0,0
2016,0,0
